Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
Weighted A*,den601d.map,0,1,0,0,0.0023969914764165,0.0
Chance-Constrained A*,den601d.map,0,1,0,0,0.005793001037091,0.0
CVaR A*,den601d.map,0,1,0,0,0.0033449905458837,0.0
Risk-Penalized A*,den601d.map,0,1,0,0,0.0023400061763823,0.0
Risk-Penalized Dijkstra,den601d.map,0,1,0,0,0.0015999830793589,0.0
Risk-Penalized Greedy,den601d.map,0,1,0,0,0.0022220192477107,0.0
BFS,den601d.map,0,1,0,0,0.0061139871831983,0.0
DFS,den601d.map,0,1,0,0,0.0019829894881695,0.0
Dijkstra,den601d.map,0,1,0,0,0.0013190147001296,0.0
Greedy,den601d.map,0,1,0,0,0.0013760000001639,0.0
ZEN,orz300d.map,364,10725,1,0,40.80807100399397,313.0
A*,orz300d.map,364,18710,1,0,44.12579498603009,1274.0
Weighted A*,orz300d.map,364,10562,1,0,28.33895900403149,1274.0
Chance-Constrained A*,orz300d.map,0,1002057,0,0,5464.098077005474,0.0
CVaR A*,orz300d.map,0,1002057,0,0,6103.069239994511,0.0
Risk-Penalized A*,orz300d.map,372,18160,1,0,46.931734977988526,20.0
Risk-Penalized Dijkstra,orz300d.map,372,60128,1,0,157.86638599820435,20.0
Risk-Penalized Greedy,orz300d.map,772,8178,1,0,16.1812009755522,740.0
BFS,orz300d.map,364,67610,1,0,77.847175009083,1274.0
DFS,orz300d.map,4248,20346,1,0,17.572083976119757,8089.0
Dijkstra,orz300d.map,364,67381,1,0,145.83239899366163,1274.0
Greedy,orz300d.map,828,8186,1,0,14.919149019988254,4666.0
ZEN,ost100d.map,1017,82182,1,0,286.5963349759113,3068.0
A*,ost100d.map,1017,89113,1,0,255.47312400885855,4817.0
Weighted A*,ost100d.map,1047,63043,1,0,201.10844299779276,5014.0
Chance-Constrained A*,ost100d.map,0,4198401,0,0,32198.772998002823,0.0
CVaR A*,ost100d.map,0,4198401,0,0,34631.7920210131,0.0
Risk-Penalized A*,ost100d.map,1021,82183,1,0,280.67637301865034,0.0
Risk-Penalized Dijkstra,ost100d.map,1021,132883,1,0,423.4137290040962,0.0
Risk-Penalized Greedy,ost100d.map,1339,20853,1,0,56.0014370130375,1122.0
BFS,ost100d.map,1017,133278,1,0,191.98924201191403,3486.0
DFS,ost100d.map,15731,101977,1,0,124.76728198817,25330.0
Dijkstra,ost100d.map,1017,133258,1,0,355.67844699835405,4773.0
Greedy,ost100d.map,1331,20450,1,0,49.296426004730165,8988.0
ZEN,orz106d.map,27,119,1,0,0.3511620161589235,44.0
A*,orz106d.map,27,145,1,0,0.3843150043394416,129.0
Weighted A*,orz106d.map,27,27,1,0,0.1141130051109939,129.0
Chance-Constrained A*,orz106d.map,27,2430,1,0,8.835798013024032,35.0
CVaR A*,orz106d.map,27,2430,1,0,10.098485014168546,35.0
Risk-Penalized A*,orz106d.map,31,150,1,0,0.3974020073655993,6.0
Risk-Penalized Dijkstra,orz106d.map,31,263,1,0,0.55024100583978,6.0
Risk-Penalized Greedy,orz106d.map,29,31,1,0,0.0846150214783847,35.0
BFS,orz106d.map,0,0,0,0,0.0,0.0
DFS,orz106d.map,0,0,0,0,0.0,0.0
Dijkstra,orz106d.map,0,0,0,0,0.0,0.0
Greedy,orz106d.map,27,27,1,0,0.0683370162732899,129.0
ZEN,den200d.map,380,7347,1,0,26.354234985774383,986.0
A*,den200d.map,380,7399,1,0,18.16248899558559,2005.0
Weighted A*,den200d.map,392,4464,1,0,12.878307985374704,2154.0
Chance-Constrained A*,den200d.map,0,582401,0,0,3174.502248992212,0.0
CVaR A*,den200d.map,0,582401,0,0,3435.6038279947825,0.0
Risk-Penalized A*,den200d.map,388,8119,1,0,23.27253800467588,15.0
Risk-Penalized Dijkstra,den200d.map,388,13496,1,0,37.315188004868105,15.0
Risk-Penalized Greedy,den200d.map,452,1721,1,0,4.153624991886318,657.0
BFS,den200d.map,380,13417,1,0,17.079713026760146,1494.0
DFS,den200d.map,2150,7209,1,0,6.375897006364539,4168.0
Dijkstra,den200d.map,380,13417,1,0,29.70842199283652,1776.0
Greedy,den200d.map,506,1700,1,0,3.587795014027506,3163.0
ZEN,lgt603d.map,0,0,0,0,0.0,0.0
A*,lgt603d.map,0,0,0,0,0.0,0.0
Weighted A*,lgt603d.map,0,0,0,0,0.0,0.0
Chance-Constrained A*,lgt603d.map,0,273529,0,0,1320.685366023099,0.0
CVaR A*,lgt603d.map,0,273529,0,0,1458.1082339864224,0.0
Risk-Penalized A*,lgt603d.map,0,0,0,0,0.0,0.0
Risk-Penalized Dijkstra,lgt603d.map,0,0,0,0,0.0,0.0
Risk-Penalized Greedy,lgt603d.map,0,0,0,0,0.0,0.0
BFS,lgt603d.map,0,0,0,0,0.0,0.0
DFS,lgt603d.map,0,0,0,0,0.0,0.0
Dijkstra,lgt603d.map,0,0,0,0,0.0,0.0
Greedy,lgt603d.map,619,5554,1,0,11.171713005751371,3297.0
ZEN,orz203d.map,22,94,1,0,0.263805006397888,42.0
A*,orz203d.map,22,94,1,0,0.1857900060713291,199.0
Weighted A*,orz203d.map,22,22,1,0,0.0528860255144536,199.0
Chance-Constrained A*,orz203d.map,0,2661,0,0,9.73387699923478,0.0
CVaR A*,orz203d.map,0,2661,0,0,10.923591995378956,0.0
Risk-Penalized A*,orz203d.map,22,197,1,0,0.4851739795412868,42.0
Risk-Penalized Dijkstra,orz203d.map,22,234,1,0,0.5100470152683556,42.0
Risk-Penalized Greedy,orz203d.map,22,35,1,0,0.0849810021463781,42.0
BFS,orz203d.map,22,239,1,0,0.2681610058061778,42.0
DFS,orz203d.map,38,88,1,0,0.0520779867656528,201.0
Dijkstra,orz203d.map,22,230,1,0,0.4119719960726797,199.0
Greedy,orz203d.map,22,22,1,0,0.0717279908712953,199.0
ZEN,arena2.map,221,3968,1,0,17.30253399000503,219.0
A*,arena2.map,221,3978,1,0,7.884705002652481,818.0
Weighted A*,arena2.map,223,411,1,0,1.2329949822742492,823.0
Chance-Constrained A*,arena2.map,0,234917,0,0,1223.2747390225995,0.0
CVaR A*,arena2.map,0,234917,0,0,1334.285198012367,0.0
Risk-Penalized A*,arena2.map,223,15642,1,0,45.25412898510695,151.0
Risk-Penalized Dijkstra,arena2.map,223,17160,1,0,48.74181697960012,151.0
Risk-Penalized Greedy,arena2.map,225,280,1,0,0.8072160126175731,187.0
BFS,arena2.map,221,17124,1,0,20.27971702045761,818.0
DFS,arena2.map,3041,7402,1,0,6.776511989301071,3997.0
Dijkstra,arena2.map,221,17106,1,0,36.533623991999775,818.0
Greedy,arena2.map,227,234,1,0,0.5925300065428019,952.0
ZEN,orz201d.map,59,296,1,0,0.998651987174526,173.0
A*,orz201d.map,59,334,1,0,0.7174810161814094,303.0
Weighted A*,orz201d.map,59,75,1,0,0.1781540049705654,303.0
Chance-Constrained A*,orz201d.map,0,8461,0,0,29.14979599881917,0.0
CVaR A*,orz201d.map,0,8461,0,0,34.91848899284378,0.0
Risk-Penalized A*,orz201d.map,65,579,1,0,1.900782983284444,120.0
Risk-Penalized Dijkstra,orz201d.map,65,674,1,0,1.6276859969366342,120.0
Risk-Penalized Greedy,orz201d.map,61,137,1,0,0.3706179850269109,153.0
BFS,orz201d.map,59,671,1,0,0.7194970094133168,309.0
DFS,orz201d.map,195,595,1,0,0.4640190163627267,609.0
Dijkstra,orz201d.map,59,671,1,0,1.1264010099694133,271.0
Greedy,orz201d.map,59,72,1,0,0.1560189994052052,303.0
ZEN,lak105d.map,28,147,1,0,0.4148560110479593,126.0
A*,lak105d.map,28,148,1,0,0.2837430220097303,200.0
Weighted A*,lak105d.map,28,100,1,0,0.2401949896011501,200.0
Chance-Constrained A*,lak105d.map,0,3101,0,0,10.356946993852034,0.0
CVaR A*,lak105d.map,0,3101,0,0,12.36536100623198,0.0
Risk-Penalized A*,lak105d.map,32,334,1,0,0.8072400232777,89.0
Risk-Penalized Dijkstra,lak105d.map,32,409,1,0,0.8753360016271472,89.0
Risk-Penalized Greedy,lak105d.map,32,83,1,0,0.1902020012494176,110.0
BFS,lak105d.map,28,418,1,0,0.4411340050864965,200.0
DFS,lak105d.map,108,287,1,0,0.1941900118254125,494.0
Dijkstra,lak105d.map,28,412,1,0,0.7412290142383426,200.0
Greedy,lak105d.map,28,65,1,0,0.1253869850188493,200.0
ZEN,den012d.map,374,10407,1,0,29.224626981886104,683.0
A*,den012d.map,374,10889,1,0,23.46649600076489,683.0
Weighted A*,den012d.map,390,6625,1,0,15.238980995491149,1496.0
Chance-Constrained A*,den012d.map,0,434001,0,0,2284.446031990228,0.0
CVaR A*,den012d.map,0,434001,0,0,2361.6622910194565,0.0
Risk-Penalized A*,den012d.map,378,10538,1,0,26.49052400374785,0.0
Risk-Penalized Dijkstra,den012d.map,378,22047,1,0,55.80477899638936,0.0
Risk-Penalized Greedy,den012d.map,520,3095,1,0,6.601247005164623,239.0
BFS,den012d.map,374,22382,1,0,26.09244899940677,683.0
DFS,den012d.map,2894,7599,1,0,5.448388023069128,5854.0
Dijkstra,den012d.map,374,22347,1,0,44.52291000052355,683.0
Greedy,den012d.map,514,2965,1,0,5.847929016454145,2514.0
ZEN,hrt000d.map,703,61258,1,0,363.1004269991536,597.0
A*,hrt000d.map,703,64621,1,0,164.10178100341,1810.0
Weighted A*,hrt000d.map,757,26360,1,0,82.47903801384382,1823.0
Chance-Constrained A*,hrt000d.map,0,1429633,0,0,8844.291642017197,0.0
CVaR A*,hrt000d.map,0,1429633,0,0,9479.585644003237,0.0
Risk-Penalized A*,hrt000d.map,713,64065,1,0,201.1391700070817,0.0
Risk-Penalized Dijkstra,hrt000d.map,713,90722,1,0,255.1402900135145,0.0
Risk-Penalized Greedy,hrt000d.map,1115,9349,1,0,20.46356300706975,872.0
BFS,hrt000d.map,703,91355,1,0,114.86243299441412,2083.0
DFS,hrt000d.map,12063,69729,1,0,68.93237298936583,12550.0
Dijkstra,hrt000d.map,703,91224,1,0,207.6000240049325,1810.0
Greedy,hrt000d.map,1157,9191,1,0,18.28681700862944,4949.0
ZEN,den204d.map,49,106,1,0,0.4443579819053411,37.0
A*,den204d.map,49,106,1,0,0.2656370052136481,38.0
Weighted A*,den204d.map,49,49,1,0,0.1626310113351792,38.0
Chance-Constrained A*,den204d.map,49,517,1,0,2.395758987404406,37.0
CVaR A*,den204d.map,49,517,1,0,2.221853006631136,37.0
Risk-Penalized A*,den204d.map,53,589,1,0,1.6387719952035695,17.0
Risk-Penalized Dijkstra,den204d.map,53,2408,1,0,5.923310003709048,17.0
Risk-Penalized Greedy,den204d.map,49,59,1,0,0.1757009886205196,37.0
BFS,den204d.map,49,2360,1,0,2.564503985922784,56.0
DFS,den204d.map,865,2766,1,0,2.1836759988218546,1841.0
Dijkstra,den204d.map,49,2360,1,0,4.8392640019301325,38.0
Greedy,den204d.map,49,49,1,0,0.1400889887008816,38.0
ZEN,brc100d.map,597,15168,1,0,48.40319699724205,1889.0
A*,brc100d.map,597,15184,1,0,35.95156699884683,3466.0
Weighted A*,brc100d.map,621,10904,1,0,31.168236979283392,3383.0
Chance-Constrained A*,brc100d.map,0,1007617,0,0,6424.495257990202,0.0
CVaR A*,brc100d.map,0,1007617,0,0,7040.748248982709,0.0
Risk-Penalized A*,brc100d.map,611,18291,1,0,55.72321198997088,203.0
Risk-Penalized Dijkstra,brc100d.map,611,27481,1,0,82.29949901578948,203.0
Risk-Penalized Greedy,brc100d.map,799,5081,1,0,13.58473498839885,741.0
BFS,brc100d.map,597,27114,1,0,37.92129599605687,3400.0
DFS,brc100d.map,5725,24493,1,0,24.85624299151823,11232.0
Dijkstra,brc100d.map,597,27095,1,0,64.57926900475286,2924.0
Greedy,brc100d.map,791,4701,1,0,11.808354989625514,4883.0
ZEN,den011d.map,0,671,0,0,1.9341139995958656,0.0
A*,den011d.map,0,671,0,0,1.2275810004211962,0.0
Weighted A*,den011d.map,0,671,0,0,1.4919560053385794,0.0
Chance-Constrained A*,den011d.map,0,164997,0,0,701.71212501009,0.0
CVaR A*,den011d.map,0,164997,0,0,757.5403400114737,0.0
Risk-Penalized A*,den011d.map,0,671,0,0,1.643255993258208,0.0
Risk-Penalized Dijkstra,den011d.map,0,671,0,0,1.2536540161818266,0.0
Risk-Penalized Greedy,den011d.map,0,671,0,0,1.047114987159148,0.0
BFS,den011d.map,0,671,0,0,0.6078180158510804,0.0
DFS,den011d.map,0,671,0,0,0.5778449994977564,0.0
Dijkstra,den011d.map,0,671,0,0,1.020649011479691,0.0
Greedy,den011d.map,0,671,0,0,1.0042490030173212,0.0
ZEN,hrt201d.map,369,2453,1,0,10.366381000494584,153.0
A*,hrt201d.map,369,7058,1,0,16.76170199061744,1311.0
Weighted A*,hrt201d.map,395,1410,1,0,3.854610986309126,2184.0
Chance-Constrained A*,hrt201d.map,0,323137,0,0,1593.0699759919662,0.0
CVaR A*,hrt201d.map,0,323137,0,0,1719.785322988173,0.0
Risk-Penalized A*,hrt201d.map,373,8790,1,0,21.08065300853923,131.0
Risk-Penalized Dijkstra,hrt201d.map,373,20883,1,0,49.937189993215725,131.0
Risk-Penalized Greedy,hrt201d.map,409,482,1,0,1.3781849993392823,321.0
BFS,hrt201d.map,369,21224,1,0,23.50717200897634,1301.0
DFS,hrt201d.map,1521,14050,1,0,13.483426999300718,4592.0
Dijkstra,hrt201d.map,369,21167,1,0,40.1812530180905,1311.0
Greedy,hrt201d.map,511,1764,1,0,3.453726996667683,2725.0
ZEN,den001d.map,0,1,0,0,0.0205060059670358,0.0
A*,den001d.map,0,1,0,0,0.0061860191635787,0.0
Weighted A*,den001d.map,0,1,0,0,0.0024820037651807,0.0
Chance-Constrained A*,den001d.map,0,1,0,0,0.0061340106185525,0.0
CVaR A*,den001d.map,0,1,0,0,0.0036449928302317,0.0
Risk-Penalized A*,den001d.map,0,1,0,0,0.002016982762143,0.0
Risk-Penalized Dijkstra,den001d.map,0,1,0,0,0.0012950040400028,0.0
Risk-Penalized Greedy,den001d.map,0,1,0,0,0.0021730083972215,0.0
BFS,den001d.map,0,1,0,0,0.0061500177253037,0.0
DFS,den001d.map,0,1,0,0,0.0016460253391414,0.0
Dijkstra,den001d.map,0,1,0,0,0.0012050149962306,0.0
Greedy,den001d.map,0,1,0,0,0.001197011442855,0.0
ZEN,lak202d.map,229,1668,1,0,6.560816982528195,163.0
A*,lak202d.map,229,2213,1,0,4.611538985045627,883.0
Weighted A*,lak202d.map,249,841,1,0,2.1894739766139537,1049.0
Chance-Constrained A*,lak202d.map,0,115753,0,0,504.3871399830096,0.0
CVaR A*,lak202d.map,0,115753,0,0,561.6787869948894,0.0
Risk-Penalized A*,lak202d.map,231,4107,1,0,9.60375799331814,153.0
Risk-Penalized Dijkstra,lak202d.map,231,5309,1,0,11.556912009837106,153.0
Risk-Penalized Greedy,lak202d.map,267,727,1,0,1.6469880065415057,291.0
BFS,lak202d.map,229,5432,1,0,5.842162005137652,883.0
DFS,lak202d.map,943,5652,1,0,5.201029998715967,2380.0
Dijkstra,lak202d.map,229,5403,1,0,9.93383300374262,883.0
Greedy,lak202d.map,313,676,1,0,1.3286259782034904,1757.0
ZEN,den501d.map,342,6891,1,0,20.44574500177987,455.0
A*,den501d.map,342,7396,1,0,15.431531996000558,759.0
Weighted A*,den501d.map,342,3799,1,0,9.266674984246492,605.0
Chance-Constrained A*,den501d.map,0,432641,0,0,2156.368637981359,0.0
CVaR A*,den501d.map,0,432641,0,0,2280.8499860111624,0.0
Risk-Penalized A*,den501d.map,350,8810,1,0,21.76737002446316,65.0
Risk-Penalized Dijkstra,den501d.map,350,26228,1,0,65.71267498657107,65.0
Risk-Penalized Greedy,den501d.map,566,3971,1,0,8.18659202195704,235.0
BFS,den501d.map,342,26330,1,0,29.750185989541933,800.0
DFS,den501d.map,1308,15765,1,0,16.308393009239808,2296.0
Dijkstra,den501d.map,342,26326,1,0,53.948617016430944,963.0
Greedy,den501d.map,570,3897,1,0,7.539665006333962,1501.0
ZEN,orz303d.map,0,1,0,0,0.030714989406988,0.0
A*,orz303d.map,0,1,0,0,0.0065480126067996,0.0
Weighted A*,orz303d.map,0,1,0,0,0.0028299982659518,0.0
Chance-Constrained A*,orz303d.map,0,1,0,0,0.0065249914769083,0.0
CVaR A*,orz303d.map,0,1,0,0,0.0040970044210553,0.0
Risk-Penalized A*,orz303d.map,0,1,0,0,0.0021829910110682,0.0
Risk-Penalized Dijkstra,orz303d.map,0,1,0,0,0.0012500095181167,0.0
Risk-Penalized Greedy,orz303d.map,0,1,0,0,0.0023540051188319,0.0
BFS,orz303d.map,0,1,0,0,0.0063269981183111,0.0
DFS,orz303d.map,0,1,0,0,0.002059998223558,0.0
Dijkstra,orz303d.map,0,1,0,0,0.0013000098988413,0.0
Greedy,orz303d.map,0,1,0,0,0.001422013156116,0.0
ZEN,lgt605d.map,91,1466,1,0,3.998574014985934,11.0
A*,lgt605d.map,91,1518,1,0,3.097801003605128,86.0
Weighted A*,lgt605d.map,91,91,1,0,0.310622010147199,86.0
Chance-Constrained A*,lgt605d.map,0,53501,0,0,261.8802119977772,0.0
CVaR A*,lgt605d.map,0,53501,0,0,238.48574998555705,0.0
Risk-Penalized A*,lgt605d.map,91,1714,1,0,4.47133497800678,11.0
Risk-Penalized Dijkstra,lgt605d.map,91,2885,1,0,9.54042500234209,11.0
Risk-Penalized Greedy,lgt605d.map,91,94,1,0,0.5856429925188422,11.0
BFS,lgt605d.map,91,2867,1,0,4.350862000137568,437.0
DFS,lgt605d.map,0,0,0,0,0.0,0.0
Dijkstra,lgt605d.map,91,2867,1,0,8.85079600266181,86.0
Greedy,lgt605d.map,91,91,1,0,0.2794339961837977,86.0
ZEN,den505d.map,301,3401,1,0,10.401078005088491,195.0
A*,den505d.map,301,3479,1,0,6.988595996517688,1115.0
Weighted A*,den505d.map,307,339,1,0,0.9534799901302904,1313.0
Chance-Constrained A*,den505d.map,0,497665,0,0,2583.8094810023904,0.0
CVaR A*,den505d.map,0,497665,0,0,2670.7152250164654,0.0
Risk-Penalized A*,den505d.map,319,7018,1,0,17.460572998970747,80.0
Risk-Penalized Dijkstra,den505d.map,319,21523,1,0,54.41372000495903,80.0
Risk-Penalized Greedy,den505d.map,329,519,1,0,1.441781991161406,234.0
BFS,den505d.map,301,21910,1,0,25.67004802403972,647.0
DFS,den505d.map,0,0,0,0,0.0,0.0
Dijkstra,den505d.map,301,21792,1,0,44.70168199623004,1115.0
Greedy,den505d.map,315,329,1,0,0.840307999169454,1386.0
ZEN,combat2.map,256,256,1,0,1.1424969998188317,5.0
A*,combat2.map,256,15058,1,0,32.57894399575889,5.0
Weighted A*,combat2.map,256,256,1,0,0.8352080185431987,5.0
Chance-Constrained A*,combat2.map,0,136645,0,0,560.6766840210184,0.0
CVaR A*,combat2.map,0,136645,0,0,616.8738499982283,0.0
Risk-Penalized A*,combat2.map,256,14916,1,0,38.93082099966705,5.0
Risk-Penalized Dijkstra,combat2.map,0,0,0,0,0.0,0.0
Risk-Penalized Greedy,combat2.map,256,256,1,0,0.8184399921447039,5.0
BFS,combat2.map,0,0,0,0,0.0,0.0
DFS,combat2.map,11256,28836,1,0,21.96780900703743,4285.0
Dijkstra,combat2.map,0,0,0,0,0.0,0.0
Greedy,combat2.map,256,256,1,0,0.70310800219886,5.0
ZEN,den998d.map,80,389,1,0,1.1427119898144156,164.0
A*,den998d.map,80,422,1,0,0.8450699970126152,205.0
Weighted A*,den998d.map,80,105,1,0,0.3002909943461418,205.0
Chance-Constrained A*,den998d.map,0,21329,0,0,83.13810100662522,0.0
CVaR A*,den998d.map,0,21329,0,0,130.02906600013375,0.0
Risk-Penalized A*,den998d.map,80,1084,1,0,2.8079320036340505,97.0
Risk-Penalized Dijkstra,den998d.map,80,1595,1,0,3.672725986689329,97.0
Risk-Penalized Greedy,den998d.map,80,100,1,0,0.2863990084733814,109.0
BFS,den998d.map,80,1675,1,0,1.8442849977873264,235.0
DFS,den998d.map,182,967,1,0,0.832013989565894,597.0
Dijkstra,den998d.map,80,1652,1,0,3.008571016835049,172.0
Greedy,den998d.map,80,86,1,0,0.2183429896831512,205.0
ZEN,ost000a.map,726,30116,1,0,108.86863697669467,943.0
A*,ost000a.map,726,30502,1,0,82.44680598727427,1999.0
Weighted A*,ost000a.map,772,13576,1,0,47.09733399795368,2634.0
Chance-Constrained A*,ost000a.map,0,1887613,0,0,12588.188218011055,0.0
CVaR A*,ost000a.map,0,1887613,0,0,13773.797506000848,0.0
Risk-Penalized A*,ost000a.map,754,32782,1,0,105.88382798596284,11.0
Risk-Penalized Dijkstra,ost000a.map,754,105482,1,0,327.094603999285,11.0
Risk-Penalized Greedy,ost000a.map,934,21029,1,0,55.29399198712781,1186.0
BFS,ost000a.map,726,103795,1,0,144.0375809906982,1879.0
DFS,ost000a.map,5370,90531,1,0,116.47519600228406,7575.0
Dijkstra,ost000a.map,726,103442,1,0,263.2028909865767,2017.0
Greedy,ost000a.map,964,20936,1,0,49.5353729929775,5271.0
ZEN,orz107d.map,31,83,1,0,0.234806997468695,39.0
A*,orz107d.map,31,83,1,0,0.1830770052038133,59.0
Weighted A*,orz107d.map,31,31,1,0,0.0845759932417422,59.0
Chance-Constrained A*,orz107d.map,31,256,1,0,0.8978890255093575,39.0
CVaR A*,orz107d.map,31,256,1,0,1.058922993252054,39.0
Risk-Penalized A*,orz107d.map,31,469,1,0,1.1216010025236756,39.0
Risk-Penalized Dijkstra,orz107d.map,31,603,1,0,1.550396002130583,39.0
Risk-Penalized Greedy,orz107d.map,31,50,1,0,0.1949110010173171,39.0
BFS,orz107d.map,31,631,1,0,0.8511359919793904,59.0
DFS,orz107d.map,149,434,1,0,0.2978630072902888,264.0
Dijkstra,orz107d.map,31,628,1,0,1.0662679851520809,59.0
Greedy,orz107d.map,31,31,1,0,0.0747220183257013,59.0
ZEN,den000d.map,0,48906,0,0,156.29493701271713,0.0
A*,den000d.map,0,48906,0,0,125.5524790030904,0.0
Weighted A*,den000d.map,0,48906,0,0,180.55258999811485,0.0
Chance-Constrained A*,den000d.map,0,706213,0,0,3933.5255249752654,0.0
CVaR A*,den000d.map,0,706213,0,0,4090.689551987453,0.0
Risk-Penalized A*,den000d.map,0,48906,0,0,138.11884200549684,0.0
Risk-Penalized Dijkstra,den000d.map,0,48906,0,0,126.61722299526446,0.0
Risk-Penalized Greedy,den000d.map,0,48906,0,0,110.42883800109848,0.0
BFS,den000d.map,0,48906,0,0,56.67990498477593,0.0
DFS,den000d.map,0,48906,0,0,55.89065901585855,0.0
Dijkstra,den000d.map,0,48906,0,0,103.2183740171604,0.0
Greedy,den000d.map,0,48906,0,0,99.24231100012548,0.0
ZEN,lak102d.map,35,113,1,0,0.3700180095620453,115.0
A*,lak102d.map,35,154,1,0,0.3875050169881433,167.0
Weighted A*,lak102d.map,35,36,1,0,0.1697860134299844,167.0
Chance-Constrained A*,lak102d.map,0,4561,0,0,31.03475598618388,0.0
CVaR A*,lak102d.map,0,4561,0,0,18.1397209817078,0.0
Risk-Penalized A*,lak102d.map,37,229,1,0,0.5848649889230728,98.0
Risk-Penalized Dijkstra,lak102d.map,37,316,1,0,0.67037099506706,98.0
Risk-Penalized Greedy,lak102d.map,37,37,1,0,0.0981500197667628,113.0
BFS,lak102d.map,35,450,1,0,0.4576659994199872,167.0
DFS,lak102d.map,95,239,1,0,0.1706680050119757,613.0
Dijkstra,lak102d.map,35,439,1,0,0.7232759962789714,167.0
Greedy,lak102d.map,35,36,1,0,0.0870060175657272,167.0
ZEN,orz704d.map,0,1,0,0,0.0210810103453695,0.0
A*,orz704d.map,0,1,0,0,0.0064350024331361,0.0
Weighted A*,orz704d.map,0,1,0,0,0.0024069740902632,0.0
Chance-Constrained A*,orz704d.map,0,1,0,0,0.0063990009948611,0.0
CVaR A*,orz704d.map,0,1,0,0,0.0037279969546943,0.0
Risk-Penalized A*,orz704d.map,0,1,0,0,0.0024569744709879,0.0
Risk-Penalized Dijkstra,orz704d.map,0,1,0,0,0.0013189855962991,0.0
Risk-Penalized Greedy,orz704d.map,0,1,0,0,0.002655986463651,0.0
BFS,orz704d.map,0,1,0,0,0.0071880058385431,0.0
DFS,orz704d.map,0,1,0,0,0.0017049896996468,0.0
Dijkstra,orz704d.map,0,1,0,0,0.0014760007616132,0.0
Greedy,orz704d.map,0,1,0,0,0.0011649972293525,0.0
ZEN,den520d.map,282,3550,1,0,10.885588999371976,0.0
A*,den520d.map,282,4403,1,0,10.307952994480727,570.0
Weighted A*,den520d.map,308,995,1,0,3.051020990824327,747.0
Chance-Constrained A*,den520d.map,0,263169,0,0,1300.0716569949873,0.0
CVaR A*,den520d.map,0,263169,0,0,1394.5924639992882,0.0
Risk-Penalized A*,den520d.map,282,3550,1,0,9.350470994831994,0.0
Risk-Penalized Dijkstra,den520d.map,282,19099,1,0,50.3691420017276,0.0
Risk-Penalized Greedy,den520d.map,334,394,1,0,1.201139995828271,106.0
BFS,den520d.map,282,19646,1,0,22.519960009958595,366.0
DFS,den520d.map,6868,20662,1,0,17.049310001311824,8090.0
Dijkstra,den520d.map,282,19636,1,0,39.97981402790174,570.0
Greedy,den520d.map,340,383,1,0,0.9614339796826245,1846.0
ZEN,lak405d.map,1438,25986,1,0,93.1605889927596,3568.0
A*,lak405d.map,1438,26225,1,0,68.82314698304981,6176.0
Weighted A*,lak405d.map,1492,16058,1,0,53.74200499500148,7646.0
Chance-Constrained A*,lak405d.map,0,3351993,0,0,25647.32227899367,0.0
CVaR A*,lak405d.map,0,3351993,0,0,27498.056036012717,0.0
Risk-Penalized A*,lak405d.map,1474,31457,1,0,98.5633690143004,344.0
Risk-Penalized Dijkstra,lak405d.map,1474,42945,1,0,124.9250840046443,344.0
Risk-Penalized Greedy,lak405d.map,1620,7852,1,0,22.40168600110337,1092.0
BFS,lak405d.map,1438,43115,1,0,61.63706802180968,6285.0
DFS,lak405d.map,5478,36687,1,0,43.4023939887993,16309.0
Dijkstra,lak405d.map,1438,43105,1,0,102.27129500708544,6025.0
Greedy,lak405d.map,1632,6850,1,0,16.532395005924627,11110.0
ZEN,brc202d.map,742,22048,1,0,69.86390601377934,1082.0
A*,brc202d.map,742,22703,1,0,52.26910297642462,2380.0
Weighted A*,brc202d.map,754,14778,1,0,36.77766799228266,2662.0
Chance-Constrained A*,brc202d.map,0,1019721,0,0,5701.050691975979,0.0
CVaR A*,brc202d.map,0,1019721,0,0,6497.654249018524,0.0
Risk-Penalized A*,brc202d.map,756,24933,1,0,75.28941199416295,122.0
Risk-Penalized Dijkstra,brc202d.map,756,34703,1,0,95.3148659900762,122.0
Risk-Penalized Greedy,brc202d.map,924,12357,1,0,29.3954860244412,881.0
BFS,brc202d.map,742,34822,1,0,45.86244601523504,2295.0
DFS,brc202d.map,5884,28309,1,0,29.56590399844572,11033.0
Dijkstra,brc202d.map,742,34742,1,0,77.09082600194961,2380.0
Greedy,brc202d.map,996,12317,1,0,26.07030200306326,4513.0
ZEN,den312d.map,100,199,1,0,0.7456479943357408,256.0
A*,den312d.map,100,199,1,0,0.4656999954022467,261.0
Weighted A*,den312d.map,100,100,1,0,0.5291909910738468,261.0
Chance-Constrained A*,den312d.map,100,10015,1,0,59.91011700825766,256.0
CVaR A*,den312d.map,100,10015,1,0,62.47518301825039,256.0
Risk-Penalized A*,den312d.map,0,0,0,0,0.0,0.0
Risk-Penalized Dijkstra,den312d.map,0,0,0,0,0.0,0.0
Risk-Penalized Greedy,den312d.map,104,129,1,0,0.8417209901381284,184.0
BFS,den312d.map,0,0,0,0,0.0,0.0
DFS,den312d.map,222,489,1,0,0.6665740220341831,793.0
Dijkstra,den312d.map,0,0,0,0,0.0,0.0
Greedy,den312d.map,100,100,1,0,0.5623640026897192,261.0
